,person,total,view_complete_tran,noview_complete_tran,gender,age,became_member_on,income,receive,rec_bogo,rec_discount,rec_informational,comp,view_comp,noview_comp,vc_bogo,vc_discount,vc_informational,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5
15293,e613f9cf157549b7ba1a389045eb8557,9.87,0.0,9.87,M,44,736807,47000.0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15294,e617d169516f42a7b7d01273a0eb0946,16.2,0.0,16.2,,118,736827,,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,e61a1530bbd2415597b8a326dc466962,10.28,0.0,10.28,M,56,736588,43000.0,3,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15296,e61a24fce42842d092ca35298b5fb94c,4.06,0.0,4.06,,118,736811,,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15297,e61a428312024ef493facecdbf5188cb,160.44,57.51,102.93,F,52,736603,76000.0,4,1,2,1,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0
15298,e61ba43fd8bf4b18b97af08e1ae53fc7,64.7,13.47,51.23,M,37,736177,32000.0,4,1,2,1,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1
15299,e61d674d2adc44c59e41458f838ba954,23.56,0.0,23.56,M,45,736616,73000.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15300,e61fb01fd4d044679e065eb3e3eef1f9,133.01,40.72,92.29,M,67,736193,75000.0,4,0,2,2,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0
15301,e624d5ee8e0e45a899100472752af9ba,23.33,13.13,10.2,M,36,736630,73000.0,6,2,4,0,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0
15302,e628f7a6743d4db2940cf81e6a371db1,109.59,25.97,83.62,M,91,736061,35000.0,5,3,1,1,4,3,1,3,0,0,1,0,0,0,0,0,0,0,2,0
15303,e628fd3ca1f3489bac3d02975647f286,310.34,101.21,209.13,F,39,736624,88000.0,5,4,0,1,4,4,0,4,0,0,0,1,0,1,0,0,0,0,2,0
15304,e633a5cfcd1b4915954a1172a879f6f1,9.52,0.0,9.52,M,63,736704,31000.0,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15305,e633a9090fc746a38826ebdf778e5b20,13.29,0.0,13.29,F,51,736748,73000.0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15306,e63bb5ab1b434257bc5b720c15891c81,256.77,74.09,182.68,O,33,736003,70000.0,4,3,1,0,4,4,0,3,1,0,1,1,0,1,0,0,1,0,0,0
15307,e63bbd64cf5e43baa4dd9ef77c99f050,54.84,6.24,48.6,M,58,735341,39000.0,5,3,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15308,e63da783159f44e6939c5971be40bd3a,2.76,0.0,2.76,F,72,736559,65000.0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15309,e63dd565899644a491a9f0148297d36d,68.21,8.29,59.92,F,67,736473,66000.0,5,2,2,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
15310,e63e42480aae4ede9f07cac49c8c3f78,0.0,0.0,0.0,F,70,736270,79000.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15311,e641af076cc54529bec6ab61fc25f4a6,6.86,0.0,6.86,M,74,736887,48000.0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15312,e648d51c487040748182aad1201ce7a3,70.48,27.66,42.82,F,55,736803,82000.0,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15313,e64b41697854427e8286ce5514803f60,89.61,12.36,77.25,M,27,736526,57000.0,3,3,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15314,e6590c7f954f4ff482c069b45070b351,171.81,5.7,166.11,M,28,735135,68000.0,6,4,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15315,e6610f34d20d4f9da23105c3ee064b7d,43.59,15.69,27.9,,118,736372,,5,2,3,0,3,2,1,0,2,0,0,0,0,0,0,1,0,0,0,1
15316,e663954f1ef84059addf01061b9ed576,17.27,0.0,17.27,,118,736407,,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15317,e6678c42a1064450814bd0818a95a76b,138.37,30.7,107.67,F,40,736662,51000.0,5,2,1,2,2,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0
15318,e668676a93b44ceb900e81d53c48126e,32.97,5.11,27.86,,118,735886,,5,2,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
15319,e6697e5f58354ce891d5a6852c33d459,158.58,37.36,121.22,F,81,735820,33000.0,5,2,2,1,4,4,0,2,2,0,1,0,0,0,0,2,0,0,1,0
15320,e66ffc0a34b34ffbab2f3509129ed774,121.18,66.58,54.6,F,59,736689,110000.0,4,0,3,1,3,3,0,0,3,0,0,0,0,0,0,1,2,0,0,0
15321,e671898959a54f92b8badd3ecbb2b260,11.46,0.0,11.46,M,30,736676,68000.0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15322,e675e1fc77b04d839bf84487fef0bcbb,143.46,10.05,133.41,M,56,736676,55000.0,5,1,2,2,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
15323,e67ada5fe1e240879e7a104257b196f8,69.39,27.26,42.13,F,64,736433,40000.0,5,2,1,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
15324,e67f8ead479a46e1b355a4e3dbe98b5e,0.0,0.0,0.0,M,65,736673,78000.0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15325,e680e88545054c9287013048174ad570,89.86,21.73,68.13,M,58,735379,54000.0,4,2,1,1,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0
15326,e6843a4996574eb693ab864ecc406d56,25.04,2.15,22.89,,118,736585,,5,2,3,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15327,e685472e5137400db362c80bc216a915,361.53,127.6,233.93,F,90,736521,99000.0,6,3,2,1,5,5,0,3,2,0,1,1,0,1,0,1,1,0,0,0
15328,e6883e7ddd874cfdbf8fe14152859e78,98.0,26.68,71.32,F,41,735848,94000.0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15329,e68a086b7a6a4dc3b900ee06c6a38fe6,372.36,72.35,300.01,F,64,736136,95000.0,4,1,2,1,3,3,0,1,2,0,0,0,0,1,1,0,0,0,0,1
15330,e690a6ff8e78481ca126e1e8e1eb4212,0.0,0.0,0.0,O,35,736556,31000.0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15331,e69130c406cf4e3fbb0168b535309b96,50.62,9.43,41.19,M,51,735091,54000.0,4,3,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
15332,e69248e2f33b4a3e930c23c786fbb006,147.2,46.26,100.94,M,65,736655,45000.0,5,4,1,0,5,5,0,4,1,0,1,1,0,0,0,0,0,0,2,1
15333,e6953205247a4160a6b483f521ce0d57,30.63,30.63,0.0,F,53,736555,53000.0,4,1,2,1,3,3,0,1,2,0,0,0,0,0,0,2,0,0,1,0
15334,e69d14d68af245d38c80ced842edf53a,50.17,8.5,41.67,F,39,735551,55000.0,6,2,2,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
15335,e6a14e7456dc4f53853648d0b08c7bc4,4.31,0.0,4.31,M,27,736700,41000.0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15336,e6a312d8b3674fe5a955260fcfb4d105,70.64,12.48,58.16,M,61,735816,71000.0,4,4,0,0,2,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0
15337,e6a59f1d7d9d4f49a37c1c17d6cb7870,20.09,0.0,20.09,M,66,736721,46000.0,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338,e6a8beec60ac456da9686315dc2ad9ed,263.19,13.83,249.36,M,20,736510,72000.0,3,1,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15339,e6ac047d133f4cc7b159d757bf3e0a0d,0.41,0.0,0.41,F,67,736660,42000.0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15340,e6adbf61edaa4da98204c3819b20ca74,46.47,9.95,36.52,,118,735824,,6,3,2,1,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
15341,e6af8105efee45bfa81e38fe55201d1c,18.99,0.0,18.99,,118,735935,,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15342,e6c2258206e042bda5c9cdf888ed1aa0,34.61,25.15,9.46,F,77,736574,34000.0,4,3,1,0,3,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0
15343,e6ca6d6cba034c75a954934ca390a84d,2.43,0.0,2.43,M,43,736590,31000.0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15344,e6cd4bec9abe432086770f43dd1918d0,11.78,0.0,11.78,M,61,736562,52000.0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15345,e6cf62c4d05c473d8de38179f46482dd,15.9,0.0,15.9,F,23,736734,46000.0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15346,e6d3335fdf2c4cd2ac8edcd2bb06b289,30.91,0.0,30.91,F,23,736609,68000.0,4,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15347,e6d3eebb535e44aca1323edde5c346fa,15.02,0.0,15.02,,118,736658,,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15348,e6d423844f574a40891556cc89424093,39.02,15.24,23.78,M,65,736400,55000.0,3,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15349,e6d73832444a429aaa969b706a5a2bf1,207.32,42.23,165.09,F,86,736048,75000.0,4,0,3,1,2,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0
15350,e6d75ffe3371472b80c2ed8c51dbddaa,50.17,25.46,24.71,M,42,736083,60000.0,4,0,2,2,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
15351,e6d80d24c3a841d189c25fa2cd997b02,286.53,79.84,206.69,F,43,735845,60000.0,6,4,2,0,6,5,1,3,2,0,1,1,0,0,0,1,1,0,1,0
15352,e6d9da82e0bf4894a8570374f87f0588,243.11,97.59,145.52,F,85,736406,104000.0,5,4,1,0,4,3,1,3,0,0,1,1,0,0,0,0,0,0,1,0
15353,e6de965c34634eddb597c630f89ce73c,18.69,0.0,18.69,F,72,736848,56000.0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15354,e6df159b1d1c4cdd8c4a5db18b88eedd,160.55,70.0,90.55,M,73,735545,59000.0,5,2,2,1,4,4,0,2,2,0,0,1,0,1,0,0,0,0,0,2
15355,e6e28281b3da4ea787711b0b45c8b0d8,35.41,4.97,30.44,F,67,735806,34000.0,3,1,2,0,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0
15356,e6e3ef82d604433bafcf9edbbc0b5637,198.74,38.27,160.47,F,63,736335,53000.0,4,1,3,0,4,3,1,1,2,0,0,0,0,0,0,1,0,0,1,1
15357,e6e82c8a1fdc47a3b3ce99bd74d9c937,23.66,1.59,22.07,,118,735790,,6,1,3,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15358,e6eb52cacaa346aeb7f3bb633f844c3f,11.2,3.84,7.36,,118,736519,,5,2,1,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15359,e6eba409f81e4f73948e9508923de90c,123.47,49.73,73.74,M,43,736313,56000.0,5,2,1,2,3,3,0,2,1,0,0,1,0,0,0,1,0,0,1,0
15360,e6ed082e2f7a4f9f94466b7fdb560f05,153.0,65.68,87.32,F,65,735981,74000.0,5,2,2,1,4,4,0,2,2,0,1,0,0,0,0,1,0,0,1,1
15361,e6f70ed8c4a94fa3ab4114db4c45732c,121.19,32.37,88.82,M,74,736676,52000.0,3,1,1,1,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0
15362,e6fc7edd5ee748609bf5842a08af5734,462.55,140.72,321.83,F,74,736714,104000.0,5,3,2,0,5,5,0,3,2,0,0,1,0,0,0,1,1,0,2,0
15363,e703c57a8747412293f8c911398bab0f,129.89,78.96,50.93,F,57,736457,118000.0,6,5,1,0,4,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0
15364,e704d8eaf0674be1a38e6a09c65674d3,18.17,11.11,7.06,M,53,736688,61000.0,4,0,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15365,e7091c7009c04def8bbed8dedeb00503,77.38,49.59,27.79,F,74,736603,101000.0,5,2,2,1,2,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0
15366,e70c160cacbf43f0bead90122f724c51,11.15,0.0,11.15,M,38,736748,66000.0,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15367,e70d2311d88c41b8abd04bb3e3039e91,162.52,52.81,109.71,F,54,736306,74000.0,4,2,1,1,3,3,0,2,1,0,0,0,0,0,0,1,0,0,2,0
15368,e70fc853136a4632beffc2335f571dfc,77.48,23.83,53.65,F,70,736240,97000.0,6,3,1,2,2,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0
15369,e7147567b7de4eb4a0ca7d48a3388855,31.9,23.38,8.52,M,47,736547,53000.0,5,1,4,0,3,3,0,0,3,0,0,0,0,0,0,2,1,0,0,0
15370,e71842b03ba94aa0bd9492ed046bd9f8,187.04,74.57,112.47,M,40,735857,78000.0,4,3,1,0,4,4,0,3,1,0,1,1,0,1,0,0,1,0,0,0
15371,e720be9d0af24df79b101ea36f347aa6,94.7,32.43,62.27,M,42,736741,74000.0,3,1,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15372,e727b74b968d4ab8b04b606a5b8f7c70,28.77,28.77,0.0,M,65,736873,73000.0,4,2,2,0,3,3,0,2,1,0,1,1,0,0,0,0,0,0,0,1
15373,e728082aa4f141a89542615ee0d78f16,167.73,46.85,120.88,M,64,736029,84000.0,4,0,3,1,3,2,1,0,2,0,0,0,0,0,0,1,1,0,0,0
15374,e728ea2be7844d7eb0da24f4e1444c44,197.31,82.7,114.61,M,64,736645,73000.0,6,2,3,1,5,4,1,2,2,0,1,0,0,0,0,1,0,0,1,1
15375,e72ad19d4f6c4827b69b55c5e3a55bba,821.82,676.94,144.88,F,64,735887,73000.0,6,5,1,0,6,5,1,4,1,0,0,2,0,0,0,1,0,0,2,0
15376,e72f808089f5456cb4df77343a95495c,13.33,0.0,13.33,,118,736668,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15377,e7378718486c40f2817ac5e6ea7e15d0,19.75,0.0,19.75,F,46,736646,50000.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15378,e737ff591120415581ddbe817b8c82ca,254.69,16.85,237.84,F,47,735968,74000.0,3,2,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
15379,e73aa19b0a6a4dd28c0345f96cdb34cd,150.78,29.27,121.51,F,48,736342,61000.0,5,1,2,2,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0
15380,e742b3a4829941d8916d82f8ddb54e87,11.56,0.0,11.56,M,71,736809,45000.0,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15381,e744b0bba57b4eca9247d37aa2bc932b,313.03,67.18,245.85,M,52,736669,106000.0,4,1,3,0,3,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0
15382,e745913337e64e93b3fb0bc734f93f96,234.08,60.79,173.29,M,24,736882,70000.0,3,2,1,0,3,3,0,2,1,0,0,0,0,2,0,1,0,0,0,0
15383,e745932c27f34867bf1bbfd870368ab3,232.26,83.54,148.72,F,45,736397,72000.0,5,3,1,1,4,4,0,3,1,0,2,1,0,0,0,1,0,0,0,0
15384,e74cd5a6b1ad4d0da80281689dfa47c3,130.85,29.84,101.01,M,58,736239,52000.0,3,1,1,1,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0
15385,e74d665313f8459fba306ff4dc3ac5de,173.04,51.99,121.05,M,50,736434,90000.0,3,0,2,1,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0
15386,e7511e8ef7ae416080fa63b5f80e1fe2,237.52,80.85,156.67,M,28,736889,52000.0,5,3,2,0,5,5,0,3,2,0,1,1,0,1,0,1,1,0,0,0
15387,e75281c1ea724c488b0016c73b89c1f7,81.39,0.0,81.39,F,60,736426,71000.0,4,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15388,e7543efb4ab449c48de222ed0b689db9,134.92,48.49,86.43,F,84,736445,61000.0,6,3,3,0,4,3,1,1,2,0,0,0,0,1,0,0,2,0,0,0
15389,e754520250894679afdc4697d60938c6,4.72,0.0,4.72,,118,736804,,6,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15390,e75780657f42498c8b16c915ad2fc209,45.38,23.21,22.17,M,54,736791,69000.0,6,2,3,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1
15391,e759379af62b40dea7c1c707b1e49a2a,11.77,0.0,11.77,,118,736875,,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15392,e7593c299cd84b9f9b2c5d170ebc36df,20.83,1.0,19.83,,118,736716,,4,0,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15393,e75f049cf8bd494bac2d4bfdc17679cf,85.87,24.69,61.18,M,57,736849,80000.0,4,1,1,2,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
15394,e75f51ded91c45728e8dca0ae04e8e22,159.77,39.09,120.68,M,61,736500,90000.0,4,1,2,1,2,2,0,1,1,0,1,0,0,0,1,0,0,0,0,0
15395,e75f73fab8ce4fd2a90108fd190fc676,123.14,48.18,74.96,F,73,735498,56000.0,6,2,3,1,3,3,0,1,2,0,0,0,0,0,0,1,0,0,1,1
15396,e763002bb9c449df8bfaf5305773029e,95.84,4.67,91.17,F,47,736734,41000.0,4,0,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
15397,e7637f69f41b4c5f93094a544a84cb79,117.89,62.13,55.76,M,87,736106,55000.0,5,4,1,0,4,4,0,3,1,0,0,2,0,0,1,0,0,0,1,0
15398,e76779d12c4341579171253544ec013d,225.5,53.95,171.55,M,39,735899,69000.0,6,1,4,1,5,3,2,0,3,0,0,0,0,0,0,2,0,0,0,1
15399,e767cd11b68641909805924e039db147,106.73,57.68,49.05,M,50,735779,68000.0,4,3,1,0,4,4,0,3,1,0,0,1,0,2,1,0,0,0,0,0
15400,e7757d0a16384143ad9b2f9e429c23a9,388.16,115.26,272.9,M,67,736626,88000.0,5,4,1,0,5,5,0,4,1,0,0,0,0,4,0,0,0,0,0,1
15401,e7770213c8a7428f9e6dbaae2c4192b5,6.24,0.0,6.24,M,69,736654,60000.0,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15402,e77728c47c86418b834a692685ab15ff,86.11,24.84,61.27,M,60,736600,69000.0,5,1,3,1,4,3,1,1,2,0,0,0,0,0,0,1,1,0,1,0
15403,e786192a3e204c128d9f57a3394faa80,25.05,9.44,15.61,M,43,736609,72000.0,6,2,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15404,e789213c809347128dd9fe36a0db7f1a,34.9,13.8,21.1,,118,736684,,6,4,2,0,3,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0
15405,e791350673c44c749c90ca39d3b28b4c,185.15,57.29,127.86,F,81,735388,94000.0,4,2,0,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0
15406,e791900140c943b2b5a4b60b07cd3e92,26.85,3.78,23.07,M,56,736789,50000.0,6,3,2,1,2,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
15407,e791cf28bcb14311a8ecd7eae7d3e6a7,9.06,0.0,9.06,,118,736565,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408,e798806bc1694f21b2fcacb8ae234282,354.61,91.13,263.48,M,76,736130,94000.0,5,2,2,1,4,4,0,2,2,0,0,0,0,0,0,1,0,0,2,1
15409,e79a8fe270314253ad4f5f8a4fd7cfc1,31.52,16.78,14.74,F,56,736805,72000.0,6,0,4,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15410,e79c466771a942269ef56dcfbf50177a,276.96,104.21,172.75,M,47,736672,83000.0,4,3,1,0,4,4,0,3,1,0,3,0,0,0,1,0,0,0,0,0
15411,e7a5b052c2e54b1385c8ee7f799ef3cb,106.69,60.45,46.24,M,56,735806,82000.0,5,2,2,1,3,3,0,1,2,0,0,0,0,0,0,1,1,0,1,0
15412,e7a9b8f3ac29471ea6c0baf4ae2c97aa,43.21,0.0,43.21,M,62,736699,73000.0,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15413,e7ab100143504ef6b87d4cf0f04e3ffb,9.99,0.0,9.99,M,78,736777,44000.0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15414,e7ad46509cd94c5e82c3eedc4f3c3bb8,171.02,69.26,101.76,M,74,736666,60000.0,6,3,3,0,5,4,1,2,2,0,1,0,0,1,0,0,2,0,0,0
15415,e7b245f7399746faac8b4184d500a21a,80.28,36.06,44.22,M,53,736739,64000.0,6,1,3,2,3,3,0,1,2,0,0,0,0,1,0,1,1,0,0,0
15416,e7bd454cf43b436eb4668be7953033cd,5.17,0.0,5.17,M,20,736764,70000.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15417,e7c0690d0cc447f9874d0cf1d5053fc4,165.23,28.97,136.26,M,19,736250,49000.0,4,2,2,0,4,2,2,1,1,0,0,0,0,0,0,0,1,0,1,0
15418,e7c0a2248ed3430e99b568efd21ad642,135.93,110.24,25.69,F,73,736602,71000.0,5,1,4,0,5,5,0,1,4,0,1,0,0,0,1,1,1,0,0,1
15419,e7c667078aed43f5bb33b96d22c0fce0,10.0,0.0,10.0,,118,735977,,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15420,e7cbe5527b05443c8ef64549cbd09b30,3.5,0.0,3.5,,118,736871,,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15421,e7d5895029ec4bbe859a9bf13a0ff13a,145.48,64.65,80.83,F,87,735948,76000.0,5,1,3,1,4,4,0,1,3,0,0,0,0,1,0,1,2,0,0,0
15422,e7d7a88f00244193b52f1f13b1328f75,104.46,36.88,67.58,M,67,736653,43000.0,4,1,2,1,2,2,0,1,1,0,0,0,0,0,0,1,0,0,1,0
15423,e7d8d76f719648f28169097d374d2389,173.8,51.51,122.29,M,40,736250,51000.0,5,3,2,0,5,3,2,3,0,0,1,1,0,0,0,0,0,0,1,0
15424,e7e4b1be1dae4fe78dc9bdeca1d1a904,65.43,12.84,52.59,M,37,736190,66000.0,6,4,2,0,3,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0
15425,e7e5c238b09d4c2b9da59cce621b7584,148.9,68.63,80.27,F,39,736710,55000.0,5,1,3,1,4,4,0,1,3,0,0,0,0,1,0,1,1,0,0,1
15426,e7e88108a354461b9ac3ca0246888824,12.22,0.0,12.22,M,72,736309,32000.0,5,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15427,e7ebd61ead2d4958a32dc214939a03f9,310.3,94.48,215.82,F,54,736325,113000.0,5,3,1,1,4,3,1,2,1,0,0,1,0,1,0,0,1,0,0,0
15428,e7f04bcbc35343cdb16c74de185b1970,23.37,0.0,23.37,F,57,736552,83000.0,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15429,e7f06b97577c4528a34fb6b5c47cf277,154.0,11.82,142.18,M,59,736002,57000.0,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15430,e7f1ad269a7144fa9f6213a69b662e5b,128.35,0.0,128.35,F,70,736625,47000.0,4,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15431,e7f21a3d28164d98aad6595510521f8e,53.86,5.14,48.72,M,34,736675,34000.0,3,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15432,e7f53eb7aba343e09c8975e998cdf0a6,1087.24,44.38,1042.86,M,58,736556,86000.0,5,2,3,0,4,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0
15433,e7f6dc2a3bb7493ca35cebbbe6e444bb,27.86,2.79,25.07,M,46,735123,39000.0,4,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15434,e7fa7e370af545a59677c0dab08a9214,16.99,0.0,16.99,,118,735891,,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15435,e7fb284f44a54acc83130fcd5fc802cc,87.6,44.58,43.02,F,52,736651,83000.0,4,3,0,1,2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0
15436,e7fd200255cf48e1a75c4316da554941,149.33,26.61,122.72,M,73,736715,105000.0,4,1,3,0,4,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0
15437,e802278d63194b90bda810e39f42b55c,12.75,4.89,7.86,M,52,736710,53000.0,5,0,3,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15438,e8106815ce0f46aba0f62cb2750a35ba,12.87,0.0,12.87,F,74,736865,73000.0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15439,e810c04debfd410db0a5665db72a4677,12.46,0.0,12.46,M,67,736856,35000.0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15440,e815018e63b34f96abd36d7174ba600f,108.25,37.51,70.74,M,30,736806,48000.0,5,1,3,1,3,3,0,0,3,0,0,0,0,0,2,0,1,0,0,0
15441,e81e716dfede432dbfdb7f071cb47afa,158.01,59.11,98.9,F,69,736171,55000.0,4,0,4,0,3,3,0,0,3,0,0,0,0,0,2,1,0,0,0,0
15442,e820e95254a24e9abe9704555f8bbee2,71.24,53.4,17.84,F,52,736882,56000.0,6,1,5,0,5,5,0,1,4,0,0,0,0,1,0,2,2,0,0,0
15443,e8246149671c4a248c8666a2d7ad36d1,23.04,0.0,23.04,,118,736401,,6,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15444,e8286cf0c4f04ebe9f4f3d41f7e063bd,178.75,92.68,86.07,M,72,735813,102000.0,6,4,2,0,6,4,2,2,2,0,1,0,0,0,1,0,1,0,1,0
15445,e8290274262e40ea985df30a9b40a07d,260.61,70.52,190.09,M,72,736289,104000.0,5,1,3,1,4,2,2,1,1,0,0,1,0,0,0,1,0,0,0,0
15446,e82923736a10439db3aae5eb942999d5,215.82,67.1,148.72,M,64,736283,68000.0,5,4,0,1,4,4,0,4,0,0,1,2,0,1,0,0,0,0,0,0
